method,status,solver_status,solve_time_s,solver_inaccurate,error,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,mainlobe_exclusion_s,label,channel_kind,realization,psl_max_db_request,validation_psl_violation,sensing_model,min_sensing_surrogate,sensing_fraction,s_max,min_unknown_fim,gamma_fim_kernel,c_beta,unknown_fim_representation,s0_epsilon_w,fim_fraction,j_max,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,validation_grid_isl_db,worst_delay_s,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s
exact_fim_psl,ok,optimal,0.4596605940023437,False,,320.66331695887976,4809949.754383196,0.9999999997228558,3.357142856351017,1432750.9910052742,79916396719.77083,2.108309508625732e+18,2.108309508625732e+18,2.1081819711083697e+18,4.743136602613124e-19,0.1032341826268642,-13.064036450349544,-7.108414152190202,0.019341651839249772,1.3750266826406753e-05,64,-2198.7190680959475,79911562376.37878,79911562354.23177,1.0416666666666667e-06,Exact FIM + sampled PSL,ordinary,54,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.466357053081614,-13.036346718801335,-7.108262710868102,-1.46484375e-06,-0.22011975593095734,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,355.3204572609403,5329806.858914104,1.0000000000001996,3.357142857143428,1587602.043080527,76345242800.17462,2.014097330968977e+18,2.014097330968977e+18,2.0139152269855956e+18,4.965003352240691e-19,0.10562104992935809,-13.407272285554928,-9.26954799483095,0.016436426756929023,3.2420972546450167e-06,64,-2627.304963019729,76338340068.79066,76338340068.80591,1.0416666666666667e-06,Water-filling (comm. only),ordinary,55,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.00577411199992639,False,,348.35302313901116,5225295.347085168,0.9999999994404121,3.357142855544035,1556470.9551921624,106548749964.2298,2.810909298994924e+18,2.810909298994924e+18,2.8107272758243333e+18,3.5575676538462575e-19,0.08940612888109117,-7.918248465499243,-2.0922262698039544,0.040055801711482424,5.627888258192692e-05,64,-2626.72193585525,106541850355.7249,106541850296.10536,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),ordinary,55,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006779226001526695,False,,355.2106286957377,5328159.430436065,0.9999999995276917,3.357142855793405,1587111.320342322,79917035255.2117,2.108326354109223e+18,2.108326354109223e+18,2.1081819737256668e+18,4.743098705050833e-19,0.10323377020655995,-12.48670262829833,-8.24908053023538,0.018211109044902155,3.7456049337594203e-06,64,-2339.402011780255,79911562491.18445,79911562453.44156,1.0416666666666667e-06,Exact unknown-amplitude FIM,ordinary,55,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4903134300002421,False,,355.18926948367124,5327839.042255068,0.9999999997082923,3.357142856309407,1587015.885321037,79916752483.10268,2.1083188941742065e+18,2.1083188941742065e+18,2.108181971187727e+18,4.743115487715076e-19,0.10323395284414341,-12.899005754437143,-8.254718374807377,0.018979941271644502,3.925648744060523e-06,64,-2278.184773967756,79911562380.55067,79911562357.23985,1.0416666666666667e-06,Exact FIM + sampled PSL,ordinary,55,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466536800037,-12.862986005832173,-8.254596032027035,-1.46484375e-06,-0.393480468900119,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,323.052785297659,4845791.779464885,0.9999999999991824,3.3571428571405213,1443427.3385650124,77385702197.80922,2.0415461466239665e+18,2.0415461466239665e+18,2.0399394540686843e+18,4.898248328374379e-19,0.1049086036970447,-13.053290673349247,-8.551913200169501,0.016697346538840915,6.175631235554327e-06,63,-7803.998082556246,77324799811.79994,77324799811.73672,1.0416666666666667e-06,Water-filling (comm. only),ordinary,56,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005604767000477295,False,,316.7104747078508,4750657.120617761,0.999999999201281,3.357142854860803,1415089.3560395532,106548749941.2402,2.810909298388425e+18,2.810909298388425e+18,2.808818857857043e+18,3.5575676546138595e-19,0.08940612889073657,-7.830147679361625,-1.9682758189324836,0.03890060067367016,5.989546052883177e-05,64,-8901.632735771005,106469510960.98016,106469510875.94095,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),ordinary,56,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.007009879001998343,False,,322.9962086083575,4844943.129125362,0.999999999620929,3.3571428560597973,1443174.5495667595,79965605014.30249,2.1096076942237153e+18,2.1096076942237153e+18,2.108181973668399e+18,4.740217826935713e-19,0.10320241421956969,-12.404120822961138,-7.845197840190172,0.0178420010651089,6.926330820581627e-06,64,-7351.364706784644,79911562481.56297,79911562451.27081,1.0416666666666667e-06,Exact unknown-amplitude FIM,ordinary,56,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.48699071599912713,False,,322.96653488958276,4844498.023343741,0.9999999997493886,3.3571428564268246,1443041.9647080444,79960504613.53845,2.109473138314415e+18,2.109473138314415e+18,2.1081819712234624e+18,4.740520188842295e-19,0.10320570562750454,-12.891684687285297,-7.874101109822198,0.018745708069141997,6.949908454638063e-06,64,-6995.874138111409,79911562378.62117,79911562358.59442,1.0416666666666667e-06,Exact FIM + sampled PSL,ordinary,56,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466508333904,-12.857804407034049,-7.874358583419755,-1.46484375e-06,-0.3986620676982433,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,304.16486098408086,4562472.914761213,1.000000000000326,3.3571428571437885,1359034.4852476437,78035259355.09204,2.058682398848868e+18,2.058682398848868e+18,2.0586793796569247e+18,4.8574758328878685e-19,0.10447106729134278,-12.912416181333485,-8.805180649104962,0.01668854107581907,3.0603036678237404e-06,64,338.29542558359276,78035144911.27164,78035144911.29707,1.0416666666666667e-06,Water-filling (comm. only),ordinary,57,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005109729998366674,False,,298.12253156610836,4471837.973491626,0.9999999988627959,3.357142853893703,1332036.8444569078,106548749909.58714,2.810909297553372e+18,2.810909297553372e+18,2.810906277934623e+18,3.557567655670727e-19,0.08940612890401677,-7.763921201924405,-2.1890674940577313,0.03816049483318086,5.368301593124835e-05,64,338.31933636209584,106548635570.78146,106548635449.61392,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),ordinary,57,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.0069835049980611075,False,,304.1353237873753,4562029.856810629,0.9999999992292725,3.3571428549407787,1358902.5114306926,79911663454.75212,2.1081846382855337e+18,2.1081846382855337e+18,2.1081819760857272e+18,4.743417544362922e-19,0.10323723992469062,-12.433912751024323,-8.273274356198181,0.017602273072121928,3.4864524041215887e-06,64,317.6662580522042,79911562604.49074,79911562542.9007,1.0416666666666667e-06,Exact unknown-amplitude FIM,ordinary,57,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4859883599965542,False,,304.1102771146015,4561654.156719022,0.99999999965086,3.3571428561453143,1358790.600277503,79911674654.26688,2.108184933744844e+18,2.108184933744844e+18,2.1081819706454472e+18,4.743416879579271e-19,0.10323723269040955,-12.876882058241769,-8.284113363131675,0.018425522832360597,3.6481384531334305e-06,64,335.13815422620064,79911562364.58482,79911562336.6845,1.0416666666666667e-06,Exact FIM + sampled PSL,ordinary,57,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466516317513,-12.845082118328495,-8.283949104265613,-1.46484375e-06,-0.4113843564037971,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,318.9740818846484,4784611.228269726,1.0000000000005944,3.357142857144556,1425203.344590261,77397075206.42116,2.0418461829517092e+18,2.0418461829517092e+18,2.0417520635965548e+18,4.897528561893884e-19,0.10490089558737817,-13.251510308680237,-8.96562066195248,0.016653731452702665,3.246747171590347e-06,64,1888.8185307038034,77393507570.93323,77393507570.97923,1.0416666666666667e-06,Water-filling (comm. only),ordinary,58,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005115088999446016,False,,312.6328781898774,4689493.17284816,0.9999999990939142,3.357142854554041,1396870.307883013,106548749933.00494,2.810909298171168e+18,2.810909298171168e+18,2.8108115257284854e+18,3.557567654888827e-19,0.08940612889419171,-7.877856386969829,-2.1491380509726694,0.03863611811268828,5.474275239484605e-05,64,1925.1252765580589,106545043922.2168,106545043825.67786,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),ordinary,58,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006274224000662798,False,,318.9207436572127,4783811.154858191,0.9999999992796831,3.357142855084809,1424965.0257249302,79914593732.68454,2.1082619432327212e+18,2.1082619432327212e+18,2.1081819756224614e+18,4.74324361453227e-19,0.10323534717541298,-12.59595211711635,-8.25083999368346,0.01763083102739634,3.7383850337230933e-06,64,1741.0362851809998,79911562582.90205,79911562525.34041,1.0416666666666667e-06,Exact unknown-amplitude FIM,ordinary,58,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4837230869998166,False,,318.9101473892981,4783652.210839472,0.9999999996830671,3.357142856237335,1424917.6802088667,79914335831.68655,2.1082551394333932e+18,2.1082551394333932e+18,2.1081819716026716e+18,4.743258922014326e-19,0.10323551375677353,-12.879744370064907,-8.253551644722027,0.01813038724908584,3.876055364158311e-06,64,1665.3704449607521,79911562398.29509,79911562372.96849,1.0416666666666667e-06,Exact FIM + sampled PSL,ordinary,58,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466553303564,-12.847456240496749,-8.253379680125226,-1.46484375e-06,-0.4090102342355433,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,317.25665564417335,4758849.8346626,1.0000000000009908,3.3571428571456883,1417529.7379834088,73676713601.14944,1.9436976919051912e+18,1.9436976919051912e+18,1.934845352761552e+18,5.144832985935231e-19,0.10751680438244635,-14.869586301223682,-8.627610552333724,0.01714759892239713,1.3615508786372846e-05,62,18318.072995169106,73341161802.8201,73341161802.89276,1.0416666666666667e-06,Water-filling (comm. only),ordinary,59,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.0049034360017685685,False,,309.67305707338346,4645095.856100752,0.9999999991288164,3.3571428546537616,1383645.5751835508,106548749927.00479,2.810909298012876e+18,2.810909298012876e+18,2.800967998568813e+18,3.557567655089166e-19,0.0894061288967091,-8.336748437084786,-1.5196432579713035,0.04353526138550358,7.378757616385094e-05,64,19412.09201599308,106171920703.39093,106171920610.89569,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),ordinary,59,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006874947001051623,False,,316.92117403198324,4753817.610479749,0.9999999991884703,3.357142854824201,1416030.7785677132,80147353007.46475,2.1144024677356052e+18,2.1144024677356052e+18,2.1081819788943572e+18,4.729468562675953e-19,0.10308533313932183,-13.060301333181467,-7.068647285434514,0.020815239047656618,1.4372931544141376e-05,64,15355.466723387342,79911562714.21367,79911562649.36305,1.0416666666666667e-06,Exact unknown-amplitude FIM,ordinary,59,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4532304230015143,False,,316.92117413193887,4753817.611979083,0.9999999997869057,3.3571428565340162,1416030.7782931295,80147351772.29341,2.114402435150008e+18,2.114402435150008e+18,2.1081819713670008e+18,4.729468635563003e-19,0.10308533393365907,-13.060302331319736,-7.068636824528154,0.02081499457003129,1.4373019335487405e-05,64,15355.435790244635,79911562381.06403,79911562364.03532,1.0416666666666667e-06,Exact FIM + sampled PSL,ordinary,59,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.430872916571278,-13.028518633693928,-7.069207178617477,-1.46484375e-06,-0.22794784103836463,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,326.3816022803647,4895724.03420547,1.000000000000763,3.3571428571450372,1458300.7761453632,77703545104.73668,2.0499312997393428e+18,2.0499312997393428e+18,2.0489853019016602e+18,4.878212260709196e-19,0.10469382183646068,-12.445584061821338,-8.384299008953818,0.016760069362357306,6.424849579408291e-06,63,-5988.193633534846,77667686641.6847,77667686641.74394,1.0416666666666667e-06,Water-filling (comm. only),ordinary,60,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005087234003440244,False,,320.10125677309065,4801518.85159636,0.9999999990962005,3.357142854560573,1430239.6590224474,106548749929.91852,2.810909298089743e+18,2.810909298089743e+18,2.810053797895489e+18,3.5575676549918806e-19,0.08940612889548664,-7.651363825234699,-2.1458032766066197,0.03860854931825116,5.4903983698214823e-05,64,-5694.568478094553,106516321916.0655,106516321819.79611,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),ordinary,60,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006690731999697164,False,,326.3389428195216,4895084.142292824,0.9999999993570706,3.3571428553059164,1458110.1708425106,79942176298.83708,2.1089896110065272e+18,2.1089896110065272e+18,2.1081819754074488e+18,4.741607046242131e-19,0.10321753591741449,-11.920069558218824,-7.844330059537085,0.017623937018153964,6.61371319389994e-06,64,-5532.9722271572755,79911562568.56776,79911562517.19028,1.0416666666666667e-06,Exact unknown-amplitude FIM,ordinary,60,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.42595198300114134,False,,326.2156959618841,4893235.4394282615,0.9999999996591027,3.357142856168865,1457559.4930185273,79938354394.59299,2.1088887836745956e+18,2.1088887836745956e+18,2.1081819709017608e+18,4.741833745530989e-19,0.1032200033363807,-12.905593348601549,-7.851042303031993,0.019237873972601884,7.097204831129482e-06,64,-5176.103573340075,79911562373.64182,79911562346.40018,1.0416666666666667e-06,Exact FIM + sampled PSL,ordinary,60,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466489703065,-12.868368991217435,-7.8509833352141625,-1.46484375e-06,-0.38809748351485673,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,315.26377736429845,4728956.660464477,1.0000000000004956,3.3571428571442734,1408625.388222867,80222441978.34848,2.1163834228062175e+18,2.1163834228062175e+18,2.1161820903165588e+18,4.725041734989828e-19,0.10303707741718156,-12.515304549232496,-6.836734151427102,0.017311821505337825,1.5566427846012328e-05,61,-2762.53440405652,80214810381.97513,80214810382.01488,1.0416666666666667e-06,Water-filling (comm. only),ordinary,61,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005647629997838521,False,,310.2135513521755,4653203.270282633,0.999999999063232,3.3571428544663773,1386060.5496998625,106548749931.55533,2.8109092981329244e+18,2.8109092981329244e+18,2.8107751308811453e+18,3.557567654937229e-19,0.08940612889479992,-7.7389192798640005,-1.9573387099717126,0.036653505480211734,5.9826770158919894e-05,64,-2255.142686171556,106543664362.8318,106543664263.0251,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),ordinary,61,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006419421999453334,False,,315.26377724092595,4728956.6586138895,0.999999999338195,3.3571428552519857,1408625.388465614,80222711480.20062,2.116390532652767e+18,2.116390532652767e+18,2.116189356559215e+18,4.725025861585956e-19,0.10303690434458145,-12.515210231158045,-6.836663497682642,0.017311780108013423,1.5566649458754188e-05,64,-2761.461221096735,80215085865.2168,80215085812.13005,1.0416666666666667e-06,Exact unknown-amplitude FIM,ordinary,61,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4304723709974496,False,,315.25433204719025,4728814.980707854,0.9999999998776392,3.357142856793255,1408583.1858894504,79918351510.39203,2.1083610788143688e+18,2.1083610788143688e+18,2.1081819751037384e+18,4.743020586219261e-19,0.10323292007300648,-12.856631564729872,-6.8994977022306205,0.017653294737284178,1.562811942809133e-05,64,-2605.5718594722475,79911562515.45602,79911562505.67798,1.0416666666666667e-06,Exact FIM + sampled PSL,ordinary,61,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466506645932,-12.828910529542984,-6.89939277519032,-1.46484375e-06,-0.42755594518930806,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,307.9719359203966,4619579.0388059495,0.9999999999994356,3.3571428571412447,1376044.8200705182,78228274630.11511,2.063774419464714e+18,2.063774419464714e+18,2.0637250162124554e+18,4.84549081802929e-19,0.10434210519039669,-12.857427662466783,-8.815759952077464,0.016678458205664274,2.6787713404156055e-06,64,1368.4487375306082,78226401978.21202,78226401978.16786,1.0416666666666667e-06,Water-filling (comm. only),ordinary,62,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
