method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,realization,channel_kind,water_level_w,sensing_model,min_sensing_surrogate,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5155976490023022,False,,exact_efim,308.78565724674195,4631784.858701129,0.9999999994460097,3.357142855560028,1379680.5968593403,88790655867.88548,2.342425230954718e+18,2.342425230954718e+18,2.342424407119225e+18,4.269079699045178e-19,0.09793949009410183,-13.02332879657683,-5.414265277363849,0.033353535761311455,1.9173735803668192e-05,64,-176.71402253106666,88790624689.22888,88790624640.03973,4.631784858701129,1.3796805968593404,88790655867.88548,2.342425230954718e+18,2.342424407119225e+18,2.342425230954718e+18,3.5170193801243496e-05,176.71402253106666,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.9249489678883234e-09,False,False,True,-13.256466474732292,-13.256466464035599,-13.02332879657683,-13.02332879657683,-0.23313767815546171,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,2,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.417112760387601,-0.23313767815546171,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5155976490023022,0.0,249.0,-13.02332879657683,-13.256466464035599,,0.0
uniform,Uniform,ok,ok,1.3490000128513202e-05,False,,none,405.96025214763847,6089403.782214577,1.0,3.357142857142857,1813864.956404342,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,6.0894037822145775,1.813864956404342,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,3,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.0002117079966410529,False,,none,405.96046114700346,6089406.9172050515,0.9999999999991179,3.357142857140337,1813865.8902326536,76696163571.33652,2.0233551257267812e+18,2.0233551257267812e+18,2.023349047992187e+18,4.942286142877681e-19,0.10537914008130982,-13.284674990361069,-9.712665729770569,0.015656501022069946,1.1348335164888932e-09,64,-479.97832842033904,76695933192.20842,76695933192.14076,6.089406917205052,1.8138658902326537,76696163571.33652,2.0233551257267812e+18,2.023349047992187e+18,2.0233551257267812e+18,0.00030037903465516966,479.97832842033904,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13621586424538581,False,False,True,-13.256466474732292,-13.482713237297023,-13.284674990361069,-13.284674990361069,0.028208515628776354,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,3,natural_tdl,0.015822534034674537,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.007471766999515239,False,,conventional_s2,404.6534902601834,6069802.353902751,0.9999999992109598,3.357142854888457,1808026.2342915472,88790624922.35576,2.3424244145671276e+18,2.3424244145671276e+18,2.342418391944753e+18,4.2690811869154665e-19,0.09793950716115785,-10.539147419493009,-6.236135726359404,0.02271191100130469,7.642286194448212e-06,64,-477.79717774071577,88790396702.27206,88790396632.21288,6.069802353902751,1.8080262342915472,88790624922.35576,2.3424244145671276e+18,2.342418391944753e+18,2.3424244145671276e+18,0.000257110638744472,477.79717774071577,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-2.570851766928064e-06,True,False,True,-13.256466474732292,-11.005481800629314,-10.53188941623973,-10.53188941623973,-2.724577058492562,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,3,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.46100633300011395,False,,conventional_s2,403.37333465441895,6050600.019816284,0.9999999995239064,3.3571428557825898,1802306.3896117157,88790624870.9406,2.342424413210722e+18,2.342424413210722e+18,2.3424179573691453e+18,4.2690811893875237e-19,0.0979395071895143,-13.023410603135083,-5.413992852927889,0.03335911239212756,1.9177423023085646e-05,64,-494.6832389284537,88790380201.70638,88790380159.43384,6.050600019816284,1.8023063896117157,88790624870.9406,2.342424413210722e+18,2.3424179573691453e+18,2.342424413210722e+18,0.00027560511835680054,494.6832389284537,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-2.756375622133851e-06,True,False,True,-13.256466474732292,-13.256466479534708,-13.023410603135083,-13.023410603135083,-0.23305587159720886,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,3,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009278195000661071,False,,exact_efim,404.6534584557061,6069801.876835591,0.999999998865617,3.357142853901763,1808026.0927178306,88790725806.15918,2.3424270760269875e+18,2.3424270760269875e+18,2.3424243400501207e+18,4.269076336395963e-19,0.09793945152182894,-10.539154835502757,-6.236113616497207,0.022689218280934904,7.642069312059853e-06,64,-322.03789122325844,88790622198.4785,88790622097.75592,6.069801876835591,1.8080260927178307,88790725806.15918,2.3424270760269875e+18,2.3424243400501207e+18,2.3424270760269875e+18,0.00011680094099050955,322.03789122325844,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-3.155729404079065e-08,False,False,True,-13.256466474732292,-11.005481796929509,-10.531894342194759,-10.531894342194759,-2.724572132537533,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,3,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.48490246000073967,False,,exact_efim,403.3732801525505,6050599.202288257,0.9999999995229513,3.357142855779861,1802306.146094194,88790669419.1225,2.3424255884558454e+18,2.3424255884558454e+18,2.34242440990253e+18,4.2690790474979905e-19,0.09793948262033626,-13.02341095363873,-5.41396819040285,0.03331395609425592,1.917720400163115e-05,64,-211.36125568910333,88790624787.89957,88790624745.54211,6.050599202288257,1.8023061460941938,88790669419.1225,2.342425588455845e+18,2.34242440990253e+18,2.3424255884558454e+18,5.031337264826057e-05,211.36125568910333,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.7367333740788495e-09,False,False,True,-13.256466474732292,-13.256466475669889,-13.02341095363873,-13.02341095363873,-0.23305552109356142,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,3,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.49940635099846986,False,,exact_efim,403.3732801525505,6050599.202288257,0.9999999995229513,3.357142855779861,1802306.146094194,88790669419.1225,2.3424255884558454e+18,2.3424255884558454e+18,2.34242440990253e+18,4.2690790474979905e-19,0.09793948262033626,-13.02341095363873,-5.41396819040285,0.03331395609425592,1.917720400163115e-05,64,-211.36125568910333,88790624787.89957,88790624745.54211,6.050599202288257,1.8023061460941938,88790669419.1225,2.342425588455845e+18,2.34242440990253e+18,2.3424255884558454e+18,5.031337264826057e-05,211.36125568910333,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.7367333740788495e-09,False,False,True,-13.256466474732292,-13.256466475669889,-13.02341095363873,-13.02341095363873,-0.23305552109356142,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,3,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.416814545614654,-0.23305552109356142,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.49940635099846986,0.0,249.0,-13.02341095363873,-13.256466475669889,,0.0
uniform,Uniform,ok,ok,1.371300095343031e-05,False,,none,301.62977350508504,4524446.602576275,1.0,3.357142857142857,1347707.4986397417,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,4.524446602576275,1.3477074986397417,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,4,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00021678800112567842,False,,none,305.78758119959366,4586813.717993905,1.0000000000001708,3.3571428571433453,1366284.9372745815,80626489780.57358,2.1270427850689777e+18,2.1270427850689777e+18,2.1125266272359575e+18,4.701362882870131e-19,0.10277857556539427,-12.570338876423763,-6.661387296639919,0.01752189645801837,2.0073933683918696e-05,60,23457.22340926721,80076248450.48753,80076248450.5012,4.586813717993905,1.3662849372745816,80626489780.57358,2.1270427850689777e+18,2.1125266272359575e+18,2.1270427850689777e+18,0.6824572563804548,23457.22340926721,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.09814523165126778,False,False,True,-13.256466474732292,-12.759769104290882,-12.570338876423763,-12.570338876423763,-0.6861275983085289,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,4,natural_tdl,0.01772342989518076,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.007734329999948386,False,,conventional_s2,305.2908782940774,4579363.174411161,0.9999999988216988,3.357142853776282,1364065.6277882438,88790624902.86559,2.342424414052949e+18,2.342424414052949e+18,2.3289520807584686e+18,4.26908118785256e-19,0.09793950717190705,-10.699537468547698,-5.112533784877995,0.02197403066730918,2.5127384066218192e-05,64,22598.11283435792,88279950303.81331,88279950199.79294,4.579363174411161,1.364065627788244,88790624902.86559,2.342424414052949e+18,2.3289520807584686e+18,2.342424414052949e+18,0.575144846239459,22598.11283435792,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.005751448427482379,True,False,True,-13.256466474732292,-10.965456881607405,-10.690677223730793,-10.690677223730793,-2.5657892510014992,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,4,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.48853260400210274,False,,conventional_s2,303.3795502578175,4550693.253867263,0.9999999993871649,3.3571428553919,1355525.6507951112,88790624845.7283,2.342424412545585e+18,2.342424412545585e+18,2.32713091504328e+18,4.2690811905997387e-19,0.09793950720341937,-13.079600778517142,-4.318926769305987,0.04417363644948458,3.821743345189493e-05,64,24077.099733284333,88210918168.57579,88210918114.51704,4.550693253867263,1.3555256507951112,88790624845.7283,2.342424412545585e+18,2.32713091504328e+18,2.342424412545585e+18,0.6528918252557555,24077.099733284333,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.006528918856977107,True,False,True,-13.256466474732292,-13.256466426701843,-13.079600778517142,-13.079600778517142,-0.1768656962151507,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,4,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.00932788199861534,False,,exact_efim,305.243448451806,4578651.72677709,0.9999999990899194,3.357142854542627,1363853.7069048495,89087641331.86597,2.350260134720829e+18,2.350260134720829e+18,2.3424244188321106e+18,4.2548481558565136e-19,0.0977761066776393,-10.643657635332918,-5.012048079479035,0.022846220158498576,2.5299548422966744e-05,64,17234.159338780784,88790625164.82841,88790625084.02179,4.57865172677709,1.3638537069048495,89087641331.86597,2.3502601347208284e+18,2.3424244188321106e+18,2.350260134720829e+18,0.33339781298928794,17234.159338780784,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,2.0753770576354724e-09,False,False,True,-13.256466474732292,-10.920635559207447,-10.630065931804113,-10.630065931804113,-2.626400542928179,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,4,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4474607419979293,False,,exact_efim,303.2462031442684,4548693.047164026,0.999999999571387,3.357142855918249,1354929.84433034,88867173221.38898,2.3444438688136294e+18,2.3444438688136294e+18,2.3424244027720924e+18,4.265403890885368e-19,0.0978973165661015,-13.048092594802105,-4.301033067594503,0.03954073417046167,3.685920626382311e-05,64,8749.214031101259,88790624513.31659,88790624475.25977,4.548693047164026,1.35492984433034,88867173221.38898,2.3444438688136294e+18,2.3424244027720924e+18,2.3444438688136294e+18,0.08613838311082894,8749.214031101259,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-4.780775089778454e-09,False,False,True,-13.256466474732292,-13.256466462962626,-13.048092594802105,-13.048092594802105,-0.2083738799301873,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,4,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4697751560015604,False,,exact_efim,303.2462031442684,4548693.047164026,0.999999999571387,3.357142855918249,1354929.84433034,88867173221.38898,2.3444438688136294e+18,2.3444438688136294e+18,2.3424244027720924e+18,4.265403890885368e-19,0.0978973165661015,-13.048092594802105,-4.301033067594503,0.03954073417046167,3.685920626382311e-05,64,8749.214031101259,88790624513.31659,88790624475.25977,4.548693047164026,1.35492984433034,88867173221.38898,2.3444438688136294e+18,2.3424244027720924e+18,2.3444438688136294e+18,0.08613838311082894,8749.214031101259,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-4.780775089778454e-09,False,False,True,-13.256466474732292,-13.256466462962626,-13.048092594802105,-13.048092594802105,-0.2083738799301873,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,4,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-4.304275717520682,-0.2083738799301873,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4697751560015604,0.0,249.0,-13.048092594802105,-13.256466462962626,,0.0
uniform,Uniform,ok,ok,1.345300188404508e-05,False,,none,436.69498131022976,6550424.719653446,1.0,3.357142857142857,1951190.3420244309,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,6.550424719653447,1.9511903420244308,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,5,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00021294299949659035,False,,none,436.69582324042165,6550437.348606325,0.9999999999991538,3.3571428571404396,1951194.103841587,76605008312.24902,2.0209503188613102e+18,2.0209503188613102e+18,2.0209273559898253e+18,4.948167160108334e-19,0.10544181879599308,-13.298515152220707,-9.741167035462126,0.015673055988806087,4.560575780943124e-09,64,932.9617977949329,76604137894.5977,76604137894.53288,6.550437348606325,1.951194103841587,76605008312.24902,2.0209503188613102e+18,2.0209273559898253e+18,2.0209503188613102e+18,0.0011362412658350882,932.9617977949329,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.1372497042224276,False,False,True,-13.256466474732292,-13.492234496518762,-13.298515152220707,-13.298515152220707,0.04204867748841501,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,5,natural_tdl,0.015775230234733543,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.007677813999180216,False,,conventional_s2,435.3619567971431,6530429.351957146,0.9999999993679309,3.357142855336946,1945234.2760974667,88790624910.5701,2.3424244142562053e+18,2.3424244142562053e+18,2.3424015383304545e+18,4.269081187482124e-19,0.09793950716765785,-10.5372135143818,-6.236101459742805,0.022797845454686175,7.643188050822113e-06,64,931.1938576306541,88789757844.69142,88789757788.57016,6.530429351957146,1.9452342760974668,88790624910.5701,2.3424244142562053e+18,2.3424015383304545e+18,2.3424244142562053e+18,0.0009765918426890986,931.1938576306541,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-9.765796542138572e-06,True,False,True,-13.256466474732292,-11.003904536257629,-10.530070533978277,-10.530070533978277,-2.7263959407540153,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,5,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4755831449983816,False,,conventional_s2,434.07305636755893,6511095.845513384,0.9999999995814182,3.3571428559469094,1939475.3589289475,88790624875.96933,2.342424413343387e+18,2.342424413343387e+18,2.342400999637143e+18,4.26908118914574e-19,0.09793950718674085,-13.023377297952806,-5.413132059016662,0.03345288270472373,1.919066591989981e-05,64,942.0757962084416,88789737406.32967,88789737369.1639,6.511095845513384,1.9394753589289475,88790624875.96933,2.342424413343387e+18,2.342400999637143e+18,2.342424413343387e+18,0.000999550128948544,942.0757962084416,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-9.99576909035619e-06,True,False,True,-13.256466474732292,-13.256466479206477,-13.023377297952806,-13.023377297952806,-0.2330891767794867,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,5,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009355120000691386,False,,exact_efim,435.3618330475345,6530427.495713018,0.9999999995917319,3.357142855976377,1945233.722803177,88791014838.8192,2.3424347011243443e+18,2.3424347011243443e+18,2.3424244306947287e+18,4.2690624396915327e-19,0.097939292115366,-10.537089280712834,-6.236046570980712,0.02275181871252994,7.642059279909878e-06,64,623.9432184094724,88790625569.92995,88790625533.67957,6.530427495713018,1.945233722803177,88791014838.8192,2.342434701124345e+18,2.3424244306947287e+18,2.3424347011243443e+18,0.00043845105311521814,623.9432184094724,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,7.139625039875124e-09,False,False,True,-13.256466474732292,-11.003769666138613,-10.52994353529315,-10.52994353529315,-2.7265229394391426,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,5,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4790424470011203,False,,exact_efim,434.07285662476835,6511092.849371525,0.9999999994864944,3.3571428556756984,1939474.4666178424,88790787146.79199,2.342428694281122e+18,2.342428694281122e+18,2.342424411722687e+18,4.269073387127775e-19,0.09793941769135417,-13.023389160146142,-5.41309011228332,0.03333665731706766,1.9189327641361926e-05,64,402.90477296501393,88790624860.13048,88790624814.536,6.511092849371526,1.9394744666178425,88790787146.79199,2.3424286942811223e+18,2.342424411722687e+18,2.342428694281122e+18,0.00018282556242892563,402.90477296501393,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-9.596936040251338e-10,False,False,True,-13.256466474732292,-13.256466478162592,-13.023389160146142,-13.023389160146142,-0.23307731458615066,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,5,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
