method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,realization,channel_kind,water_level_w,sensing_model,min_sensing_surrogate,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays,dinkelbach_iterations,dinkelbach_converged,dinkelbach_q_final_bit_per_j,dinkelbach_final_residual_bps,total_solve_time_s,asymmetry
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,0.835825295001996,False,,exact_efim,282.39613243653326,4235941.986547999,0.9190803598663269,3.1259438853323624,1355092.1391852233,88819529447.73074,2.343186957526917e+18,2.343186957526917e+18,2.342424410164332e+18,4.267691900502193e-19,0.09792356964527893,-13.011647077939523,-0.6136695462734304,0.06249999993504433,0.00010341695020850102,64,5607.992603902283,96608118977.08246,88790624755.46587,4.235941986547999,1.3550921391852233,88819529447.73074,2.343186957526917e+18,2.342424410164332e+18,2.343186957526917e+18,0.03254317203053689,5607.992603902283,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.6249679815912373e-09,False,False,True,-13.256466474732292,-13.256466456613694,-13.011647077939523,-13.011647077939523,-0.24481939679276898,True,0.25,4,32,-3.3203125000000002e-06,1.0416666666666667e-06,15,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-0.6173097338965376,-0.24481939679276898,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.835825295001996,0.0,249.0,-13.011647077939523,-13.256466456613694,,0.0,4.0,True,1355092.1390226013,0.0005083465948700905,0.7616834269974788,
uniform,Uniform,ok,ok,1.413000063621439e-05,False,,none,302.0266995491651,4530400.493237476,1.0,3.357142857142857,1349480.997985631,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,4.530400493237476,1.349480997985631,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,16,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00020883400065940805,False,,none,302.05588463388,4530838.2695082,0.9999999999998709,3.3571428571424886,1349611.3994281224,76593020499.98047,2.0206340631286845e+18,2.0206340631286845e+18,2.0192717144183396e+18,4.948941613166871e-19,0.10545006998693582,-13.232267749836863,-9.72985013801251,0.016181196016201934,1.703918397929502e-07,64,7186.127291554521,76541380074.53993,76541380074.53004,4.5308382695082,1.3496113994281225,76593020499.98047,2.0206340631286845e+18,2.0192717144183396e+18,2.0206340631286845e+18,0.06742184224270392,7186.127291554521,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13795651105111803,False,False,True,-13.256466474732292,-13.417732349928366,-13.232267749836863,-13.232267749836863,-0.02419872489542918,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,16,natural_tdl,0.016373794828084754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.007579753997561056,False,,conventional_s2,300.81262196455964,4512189.329468395,0.9999999988323122,3.3571428538066064,1344056.3973475543,88790624861.72958,2.342424412967722e+18,2.342424412967722e+18,2.341062303234822e+18,4.269081189830392e-19,0.09793950719459435,-10.479889723606535,-6.235178542338362,0.023290347656911247,7.756058897723758e-06,64,7185.496988088102,88738993598.4435,88738993494.82405,4.512189329468395,1.3440563973475543,88790624861.72958,2.342424412967722e+18,2.341062303234822e+18,2.342424412967722e+18,0.058149570392076064,7185.496988088102,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.0005814961318498279,True,False,True,-13.256466474732292,-10.9536949342552,-10.475363095636165,-10.475363095636165,-2.781103379096127,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,16,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.49080613200203516,False,,conventional_s2,299.5527424495009,4493291.136742514,0.9999999998525942,3.357142856721698,1338427.1472826991,88790624888.14432,2.3424244136645806e+18,2.3424244136645806e+18,2.3410109934495447e+18,4.2690811885603633e-19,0.09793950718002613,-13.02421822349394,-5.410489074322086,0.034340768357354376,1.935887564788697e-05,64,7319.584226292433,88737048587.98679,88737048574.90643,4.4932911367425135,1.3384271472826992,88790624888.14432,2.3424244136645806e+18,2.3410109934495447e+18,2.3424244136645806e+18,0.06034005651540721,7319.584226292433,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.0006034006957586644,True,False,True,-13.256466474732292,-13.256466467814153,-13.02421822349394,-13.02421822349394,-0.23224825123835302,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,16,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009439380002731923,False,,exact_efim,300.8057618051855,4512086.427077782,0.9999999985045605,3.3571428528701728,1344025.7459464963,88813864081.97621,2.343037497028441e+18,2.343037497028441e+18,2.342424406544354e+18,4.2679641331743546e-19,0.09792669282878703,-10.475572087583839,-6.231039193172629,0.02296172124301802,7.695724870773375e-06,64,4820.732699700712,88790624751.03001,88790624618.24901,4.512086427077782,1.3440257459464962,88813864081.97621,2.343037497028441e+18,2.342424406544354e+18,2.343037497028441e+18,0.026166481964750816,4820.732699700712,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-3.1703660821274647e-09,False,False,True,-13.256466474732292,-10.948457176019224,-10.470751616276496,-10.470751616276496,-2.785714858455796,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,16,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4870804259990109,False,,exact_efim,299.5413424556224,4493120.1368343355,0.9999999996347289,3.3571428560992254,1338376.2113879893,88800317706.23077,2.342680124149235e+18,2.342680124149235e+18,2.3424244112235213e+18,4.2686152056852354e-19,0.09793416184029365,-13.024559293062117,-5.408051650069218,0.03342024683659382,1.9273351611536724e-05,64,3113.3439609904754,88790624828.04753,88790624795.61488,4.493120136834335,1.3383762113879893,88800317706.23077,2.342680124149235e+18,2.3424244112235213e+18,2.342680124149235e+18,0.010915400829926978,3113.3439609904754,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.1727914922741096e-09,False,False,True,-13.256466474732292,-13.2564664669701,-13.024559293062117,-13.024559293062117,-0.23190718167017543,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,16,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4973033200003556,False,,exact_efim,299.5413424556224,4493120.1368343355,0.9999999996347289,3.3571428560992254,1338376.2113879893,88800317706.23077,2.342680124149235e+18,2.342680124149235e+18,2.3424244112235213e+18,4.2686152056852354e-19,0.09793416184029365,-13.024559293062117,-5.408051650069218,0.03342024683659382,1.9273351611536724e-05,64,3113.3439609904754,88790624828.04753,88790624795.61488,4.493120136834335,1.3383762113879893,88800317706.23077,2.342680124149235e+18,2.3424244112235213e+18,2.342680124149235e+18,0.010915400829926978,3113.3439609904754,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.1727914922741096e-09,False,False,True,-13.256466474732292,-13.2564664669701,-13.024559293062117,-13.024559293062117,-0.23190718167017543,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,16,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.410934404776135,-0.23190718167017543,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4973033200003556,0.0,249.0,-13.024559293062117,-13.2564664669701,,0.0,,,,,,
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,0.8302785160012718,False,,exact_efim,286.3203187024317,4294804.780536476,0.9225247133000357,3.1357848951429594,1369610.7750211854,88793392250.29745,2.342497420659149e+18,2.342497420659149e+18,2.342424397574724e+18,4.268948137063958e-19,0.09793798096174336,-13.052347268754438,-0.9392984043416864,0.06249999980616683,9.42464096579301e-05,64,1732.175315367495,96247420798.76791,88790624278.25127,4.2948047805364755,1.3696107750211854,88793392250.29745,2.3424974206591493e+18,2.342424397574724e+18,2.342497420659149e+18,0.0031173176021750426,1732.175315367495,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-6.999573821981652e-09,False,False,True,-13.256466474732292,-13.256466466347888,-13.052347268754438,-13.052347268754438,-0.20411920597785382,True,0.25,4,32,-3.3203125000000002e-06,1.0416666666666667e-06,16,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-0.9429322382290479,-0.20411920597785382,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.8302785160012718,0.0,249.0,-13.052347268754438,-13.256466466347888,,0.0,4.0,True,1369610.7709949692,0.012625348754227161,0.7830904040019959,
uniform,Uniform,ok,ok,1.4465997082879767e-05,False,,none,397.4152215706674,5961228.323560012,1.0,3.357142857142857,1775685.0325497906,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,5.961228323560012,1.7756850325497906,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,17,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00020223899991833605,False,,none,397.4163565554578,5961245.348331867,1.0000000000006823,3.3571428571448068,1775690.1037573973,77092506650.55232,2.0338112263129825e+18,2.0338112263129825e+18,2.0338112157332833e+18,4.916877176515842e-19,0.10510790676260368,-13.13032129539198,-9.579428132065322,0.015731187173999572,6.186550575210863e-09,64,20.025687013377116,77092506249.47159,77092506249.52419,5.961245348331866,1.7756901037573973,77092506650.55232,2.0338112263129825e+18,2.0338112157332833e+18,2.0338112263129825e+18,5.201908153088291e-07,20.025687013377116,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13174947989646169,False,False,True,-13.256466474732292,-13.33683067441064,-13.13032129539198,-13.13032129539198,-0.12614517934031255,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,17,natural_tdl,0.01585237292511012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.007624334997672122,False,,conventional_s2,396.1956890452634,5942935.335678951,0.9999999995039779,3.3571428557256513,1770236.058183582,88790624925.21959,2.34242441464268e+18,2.34242441464268e+18,2.3424244041706235e+18,4.269081186777772e-19,0.09793950715957837,-10.488414223115432,-6.237691604323356,0.022537241785728145,7.596784065129114e-06,64,19.923550709601795,88790624572.31383,88790624528.27171,5.942935335678951,1.770236058183582,88790624925.21959,2.34242441464268e+18,2.3424244041706235e+18,2.34242441464268e+18,4.470605862258927e-07,19.923550709601795,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-4.183730820747242e-09,False,False,True,-13.256466474732292,-10.962380228476704,-10.483614694760776,-10.483614694760776,-2.772851779971516,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,17,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.453980195998156,False,,conventional_s2,394.8620215796534,5922930.323694801,0.9999999995562288,3.3571428558749394,1764277.1183626517,88790624873.55174,2.342424413279608e+18,2.342424413279608e+18,2.342424390444466e+18,4.269081189261978e-19,0.09793950718807419,-13.023387457763945,-5.413453857978774,0.03332523165931616,1.9184154372404038e-05,64,29.42067388177318,88790624047.37842,88790624007.9757,5.922930323694801,1.7642771183626518,88790624873.55174,2.342424413279608e+18,2.342424390444466e+18,2.342424413279608e+18,9.748507359530428e-07,29.42067388177318,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.004353881716941e-08,False,False,True,-13.256466474732292,-13.25646649403841,-13.023387457763945,-13.023387457763945,-0.23307901696834676,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,17,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal_inaccurate,0.009574141000484815,True,,exact_efim,396.1956887863636,5942935.331795454,0.9999999988007682,3.3571428537164807,1770236.0580862402,88790624797.92384,2.342424411284435e+18,2.342424411284435e+18,2.3424244043003136e+18,4.2690811928981917e-19,0.09793950722978445,-10.488432045544707,-6.237691623264567,0.022537967113118475,7.596787634077078e-06,64,16.270715861946943,88790624639.6682,88790624533.18765,5.942935331795454,1.7702360580862402,88790624797.92384,2.342424411284435e+18,2.3424244043003136e+18,2.342424411284435e+18,2.9815781078589243e-07,16.270715861946943,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-4.128365059006329e-09,False,False,True,-13.256466474732292,-10.962393041024201,-10.483630941413288,-10.483630941413288,-2.772835533319004,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,17,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5077157790001365,False,,exact_efim,394.86202141428936,5922930.321214341,0.9999999995733861,3.3571428559239607,1764277.117598029,88790624962.31882,2.342424415621411e+18,2.342424415621411e+18,2.3424244111788124e+18,4.2690811849940298e-19,0.09793950713911743,-13.02338768563375,-5.413466778413789,0.03331992730759113,1.918397471331113e-05,64,12.976849952742677,88790624831.7995,88790624793.92018,5.9229303212143405,1.7642771175980292,88790624962.31882,2.342424415621411e+18,2.3424244111788124e+18,2.342424415621411e+18,1.896581324192458e-07,12.976849952742677,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.1918780692980455e-09,False,False,True,-13.256466474732292,-13.256466471676479,-13.02338768563375,-13.02338768563375,-0.23307878909854196,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,17,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5101212509980542,False,,exact_efim,394.86202141428936,5922930.321214341,0.9999999995733861,3.3571428559239607,1764277.117598029,88790624962.31882,2.342424415621411e+18,2.342424415621411e+18,2.3424244111788124e+18,4.2690811849940298e-19,0.09793950713911743,-13.02338768563375,-5.413466778413789,0.03331992730759113,1.918397471331113e-05,64,12.976849952742677,88790624831.7995,88790624793.92018,5.9229303212143405,1.7642771175980292,88790624962.31882,2.342424415621411e+18,2.3424244111788124e+18,2.342424415621411e+18,1.896581324192458e-07,12.976849952742677,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.1918780692980455e-09,False,False,True,-13.256466474732292,-13.256466471676479,-13.02338768563375,-13.02338768563375,-0.23307878909854196,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,17,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.416312595375464,-0.23307878909854196,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5101212509980542,0.0,249.0,-13.02338768563375,-13.256466471676479,,0.0,,,,,,
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,1.704281913000159,False,,exact_efim,380.1051498175236,5701577.247262854,0.9200546460917796,3.1287275602622273,1822331.0075566277,88790624785.21933,2.3424244109492716e+18,2.3424244109492716e+18,2.342424410596205e+18,4.2690811935090287e-19,0.09793950723679125,-13.044223824625432,-0.7111832543304208,0.062499999812565835,0.00010055825936732048,64,3.8139251007651858,96505816419.7118,88790624771.8362,5.701577247262854,1.8223310075566277,88790624785.21933,2.3424244109492716e+18,2.342424410596205e+18,2.3424244109492716e+18,1.5072695381317306e-08,3.8139251007651858,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.4405978813548237e-09,False,False,True,-13.256466474732292,-13.25646646008529,-13.044223824625432,-13.044223824625432,-0.2122426501068606,True,0.25,4,32,-2.2786458333333335e-06,1.0416666666666667e-06,17,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,251.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-0.7147954586354498,-0.2122426501068606,249.0,1985.0,2.0,251.0,True,2.0,dense_psl_satisfied,False,1.704281913000159,2.0,251.0,-13.00471398318042,-13.256466461406568,-3.2877604166666667e-06,1.0,4.0,True,1822331.0075596934,-9.591691195964813e-06,0.8212732209976821,
uniform,Uniform,ok,ok,1.4327000826597214e-05,False,,none,357.500332668267,5362504.990024005,1.0,3.357142857142857,1597341.9119220441,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,5.362504990024005,1.5973419119220442,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,18,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
