method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,sensing_model,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,map_role,realization,classification,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.44671679199745995,False,,exact_efim,350.9285313516386,5263927.970274579,0.9999999984266676,3.357142852647622,1567978.5464366416,97669725491.09634,2.576667860536817e+18,2.576667860536817e+18,2.576666842684922e+18,3.8809813841961853e-19,0.09338163788491162,-12.758891078892663,-0.3832133186325221,0.06249999915879455,0.00012941565088025515,64.0,-196.42332502290824,97669687062.64067,97669686908.97379,5.263927970274579,1.5679785464366416,97669725491.09634,2.576667860536817e+18,2.576666842684922e+18,2.576667860536817e+18,3.950264257512581e-05,196.42332502290824,2.5766668553677665e+18,97669687389.72256,26381438.54281344,4.684848827941393e+18,177581250000.0,0.55,0.09338165609920326,True,True,True,True,-4.9221903272356815e-09,False,False,True,-13.0,-12.999999953393468,-12.758891078892663,-12.758891078892663,-0.24110892110733673,True,0.25,4.0,32.0,-3.3203125000000002e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.5766668553677665e+18,97669687389.72256,quad_over_lin,1e-12,-13.0,0.22387211385683395,249.0,1.0416666666666667e-06,sampled_only,3,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.48665158999938285,False,,exact_efim,350.9285313516386,5263927.970274579,0.9999999984266676,3.357142852647622,1567978.5464366416,97669725491.09634,2.576667860536817e+18,2.576667860536817e+18,2.576666842684922e+18,3.8809813841961853e-19,0.09338163788491162,-12.758891078892663,-0.3832133186325221,0.06249999915879455,0.00012941565088025515,64.0,-196.42332502290824,97669687062.64067,97669686908.97379,5.263927970274579,1.5679785464366416,97669725491.09634,2.576667860536817e+18,2.576666842684922e+18,2.576667860536817e+18,3.950264257512581e-05,196.42332502290824,2.5766668553677665e+18,97669687389.72256,26381438.54281344,4.684848827941393e+18,177581250000.0,0.55,0.09338165609920326,True,True,True,True,-4.9221903272356815e-09,False,False,True,-13.0,-12.999999953393468,-12.758891078892663,-12.758891078892663,-0.24110892110733673,True,0.25,4.0,32.0,-3.3203125000000002e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.5766668553677665e+18,97669687389.72256,quad_over_lin,1e-12,-13.0,0.22387211385683395,249.0,1.0416666666666667e-06,cutting_plane,3,physically_feasible,-0.38739700720332315,-0.24110892110733673,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.48665158999938285,0.0,249.0,-12.758891078892663,-12.999999953393468,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.45505365500139305,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5766668553677665e+18,97669687389.72256,26381438.54281344,4.684848827941393e+18,177581250000.0,0.55,0.09338165609920326,False,False,,,,False,,True,-15.0,,,,,False,,,,,,,,,,,,,,,sampled_only,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.4570462919982674,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5766668553677665e+18,97669687389.72256,26381438.54281344,4.684848827941393e+18,177581250000.0,0.55,0.09338165609920326,False,False,,,,False,,True,-15.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.45068784700197284,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5766668553677665e+18,97669687389.72256,26381438.54281344,4.684848827941393e+18,177581250000.0,0.55,0.09338165609920326,False,False,,,,False,,True,-18.0,,,,,False,,,,,,,,,,,,,,,sampled_only,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.45099995599957765,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5766668553677665e+18,97669687389.72256,26381438.54281344,4.684848827941393e+18,177581250000.0,0.55,0.09338165609920326,False,False,,,,False,,True,-18.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.4089221540016297,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5766668553677665e+18,97669687389.72256,26381438.54281344,4.684848827941393e+18,177581250000.0,0.55,0.09338165609920326,False,False,,,,False,,True,-21.0,,,,,False,,,,,,,,,,,,,,,sampled_only,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.43903195900202263,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5766668553677665e+18,97669687389.72256,26381438.54281344,4.684848827941393e+18,177581250000.0,0.55,0.09338165609920326,False,False,,,,False,,True,-21.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4803633199990145,False,,exact_efim,349.9686145609941,5249529.218414912,0.9999999995511983,3.357142855860567,1563689.5550187281,115427950777.65405,3.0451553895635753e+18,3.0451553895635753e+18,3.045151734695347e+18,3.283904668468553e-19,0.08589857867369116,-6.88172880938251,-0.4939793447577811,0.05157107832503753,9.606358239460096e-05,64.0,-372.2087900910984,115427812290.07489,115427812238.27069,5.249529218414912,1.5636895550187282,115427950777.65405,3.0451553895635753e+18,3.045151734695347e+18,3.0451553895635753e+18,0.00012002238836881843,372.2087900910984,3.0451517381619057e+18,115427812369.6721,26381438.54281344,4.684848827941393e+18,177581250000.0,0.65,0.08589863017360751,True,True,True,True,-1.1383861173671632e-09,False,False,True,0.0,-6.88172880938251,-6.88172880938251,-6.88172880938251,6.88172880938251,True,0.25,4.0,32.0,-1.3020833333333335e-06,1.0416666666666667e-06,unknown_amplitude_exact,3.0451517381619057e+18,115427812369.6721,quad_over_lin,1e-12,0.0,1.0,249.0,1.0416666666666667e-06,sampled_only,3,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4905686549973325,False,,exact_efim,349.9686145609941,5249529.218414912,0.9999999995511983,3.357142855860567,1563689.5550187281,115427950777.65405,3.0451553895635753e+18,3.0451553895635753e+18,3.045151734695347e+18,3.283904668468553e-19,0.08589857867369116,-6.88172880938251,-0.4939793447577811,0.05157107832503753,9.606358239460096e-05,64.0,-372.2087900910984,115427812290.07489,115427812238.27069,5.249529218414912,1.5636895550187282,115427950777.65405,3.0451553895635753e+18,3.045151734695347e+18,3.0451553895635753e+18,0.00012002238836881843,372.2087900910984,3.0451517381619057e+18,115427812369.6721,26381438.54281344,4.684848827941393e+18,177581250000.0,0.65,0.08589863017360751,True,True,True,True,-1.1383861173671632e-09,False,False,True,0.0,-6.88172880938251,-6.88172880938251,-6.88172880938251,6.88172880938251,True,0.25,4.0,32.0,-1.3020833333333335e-06,1.0416666666666667e-06,unknown_amplitude_exact,3.0451517381619057e+18,115427812369.6721,quad_over_lin,1e-12,0.0,1.0,249.0,1.0416666666666667e-06,cutting_plane,3,physically_feasible,-0.5341764034606706,6.88172880938251,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4905686549973325,0.0,249.0,-6.88172880938251,-6.88172880938251,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5075798850011779,False,,exact_efim,349.9686145565378,5249529.218348066,0.9999999994862193,3.3571428556749123,1563689.555085291,115427950884.01529,3.0451553923695375e+18,3.0451553923695375e+18,3.045151734329508e+18,3.283904665442595e-19,0.08589857863411549,-6.881740816454429,-0.49396532176115027,0.05157088553718513,9.60640953751911e-05,64.0,-372.3702619239947,115427812283.70798,115427812224.4034,5.249529218348067,1.563689555085291,115427950884.01529,3.0451553923695375e+18,3.045151734329508e+18,3.0451553923695375e+18,0.00012012654719894463,372.3702619239947,3.0451517381619057e+18,115427812369.6721,26381438.54281344,4.684848827941393e+18,177581250000.0,0.65,0.08589863017360751,True,True,True,True,-1.258524419644614e-09,False,False,True,-6.0,-6.881740816454429,-6.881740816454429,-6.881740816454429,0.8817408164544291,True,0.25,4.0,32.0,-1.3020833333333335e-06,1.0416666666666667e-06,unknown_amplitude_exact,3.0451517381619057e+18,115427812369.6721,quad_over_lin,1e-12,-6.0,0.5011872336272722,249.0,1.0416666666666667e-06,sampled_only,3,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5188058060011826,False,,exact_efim,349.9686145565378,5249529.218348066,0.9999999994862193,3.3571428556749123,1563689.555085291,115427950884.01529,3.0451553923695375e+18,3.0451553923695375e+18,3.045151734329508e+18,3.283904665442595e-19,0.08589857863411549,-6.881740816454429,-0.49396532176115027,0.05157088553718513,9.60640953751911e-05,64.0,-372.3702619239947,115427812283.70798,115427812224.4034,5.249529218348067,1.563689555085291,115427950884.01529,3.0451553923695375e+18,3.045151734329508e+18,3.0451553923695375e+18,0.00012012654719894463,372.3702619239947,3.0451517381619057e+18,115427812369.6721,26381438.54281344,4.684848827941393e+18,177581250000.0,0.65,0.08589863017360751,True,True,True,True,-1.258524419644614e-09,False,False,True,-6.0,-6.881740816454429,-6.881740816454429,-6.881740816454429,0.8817408164544291,True,0.25,4.0,32.0,-1.3020833333333335e-06,1.0416666666666667e-06,unknown_amplitude_exact,3.0451517381619057e+18,115427812369.6721,quad_over_lin,1e-12,-6.0,0.5011872336272722,249.0,1.0416666666666667e-06,cutting_plane,3,physically_feasible,-0.5341622249032941,0.8817408164544291,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5188058060011826,0.0,249.0,-6.881740816454429,-6.881740816454429,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.44645958399996744,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0451517381619057e+18,115427812369.6721,26381438.54281344,4.684848827941393e+18,177581250000.0,0.65,0.08589863017360751,False,False,,,,False,,True,-10.0,,,,,False,,,,,,,,,,,,,,,sampled_only,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.47118328099895734,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0451517381619057e+18,115427812369.6721,26381438.54281344,4.684848827941393e+18,177581250000.0,0.65,0.08589863017360751,False,False,,,,False,,True,-10.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.4564484000002267,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0451517381619057e+18,115427812369.6721,26381438.54281344,4.684848827941393e+18,177581250000.0,0.65,0.08589863017360751,False,False,,,,False,,True,-13.0,,,,,False,,,,,,,,,,,,,,,sampled_only,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.45645882800090476,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0451517381619057e+18,115427812369.6721,26381438.54281344,4.684848827941393e+18,177581250000.0,0.65,0.08589863017360751,False,False,,,,False,,True,-13.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.4516843080018589,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0451517381619057e+18,115427812369.6721,26381438.54281344,4.684848827941393e+18,177581250000.0,0.65,0.08589863017360751,False,False,,,,False,,True,-15.0,,,,,False,,,,,,,,,,,,,,,sampled_only,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.4523906049980724,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0451517381619057e+18,115427812369.6721,26381438.54281344,4.684848827941393e+18,177581250000.0,0.65,0.08589863017360751,False,False,,,,False,,True,-15.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.4113819459998922,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0451517381619057e+18,115427812369.6721,26381438.54281344,4.684848827941393e+18,177581250000.0,0.65,0.08589863017360751,False,False,,,,False,,True,-18.0,,,,,False,,,,,,,,,,,,,,,sampled_only,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.43769166199854226,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0451517381619057e+18,115427812369.6721,26381438.54281344,4.684848827941393e+18,177581250000.0,0.65,0.08589863017360751,False,False,,,,False,,True,-18.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.4334602149974671,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0451517381619057e+18,115427812369.6721,26381438.54281344,4.684848827941393e+18,177581250000.0,0.65,0.08589863017360751,False,False,,,,False,,True,-21.0,,,,,False,,,,,,,,,,,,,,,sampled_only,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.43369896199874347,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0451517381619057e+18,115427812369.6721,26381438.54281344,4.684848827941393e+18,177581250000.0,0.65,0.08589863017360751,False,False,,,,False,,True,-21.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4959579320020566,False,,exact_efim,337.3457312652382,5060185.968978574,0.9999999991431445,3.3571428546946986,1507289.4386672596,133186063911.39874,3.5136399598377887e+18,3.5136399598377887e+18,3.5136366139514854e+18,2.846051420835293e-19,0.07996723475003681,-5.0101206938699425,2.2805726363305525,0.062499999354021826,0.00022250841743604228,64.0,-356.12819052091106,133185937198.23186,133185937084.11076,5.0601859689785735,1.5072894386672597,133186063911.39874,3.5136399598377887e+18,3.5136366139514854e+18,3.5136399598377887e+18,9.52256446726678e-05,356.12819052091106,3.5136366209560453e+18,133185937349.62167,26381438.54281344,4.684848827941393e+18,177581250000.0,0.75,0.0799672727450126,True,True,True,True,-1.9935356519861434e-09,False,False,True,0.0,-5.17241653647142,-5.0101206938699425,-5.0101206938699425,5.0101206938699425,True,0.25,4.0,32.0,-1.2369791666666668e-06,1.0416666666666667e-06,unknown_amplitude_exact,3.5136366209560453e+18,133185937349.62167,quad_over_lin,1e-12,0.0,1.0,249.0,1.0416666666666667e-06,sampled_only,3,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.508431604001089,False,,exact_efim,337.3457312652382,5060185.968978574,0.9999999991431445,3.3571428546946986,1507289.4386672596,133186063911.39874,3.5136399598377887e+18,3.5136399598377887e+18,3.5136366139514854e+18,2.846051420835293e-19,0.07996723475003681,-5.0101206938699425,2.2805726363305525,0.062499999354021826,0.00022250841743604228,64.0,-356.12819052091106,133185937198.23186,133185937084.11076,5.0601859689785735,1.5072894386672597,133186063911.39874,3.5136399598377887e+18,3.5136366139514854e+18,3.5136399598377887e+18,9.52256446726678e-05,356.12819052091106,3.5136366209560453e+18,133185937349.62167,26381438.54281344,4.684848827941393e+18,177581250000.0,0.75,0.0799672727450126,True,True,True,True,-1.9935356519861434e-09,False,False,True,0.0,-5.17241653647142,-5.0101206938699425,-5.0101206938699425,5.0101206938699425,True,0.25,4.0,32.0,-1.2369791666666668e-06,1.0416666666666667e-06,unknown_amplitude_exact,3.5136366209560453e+18,133185937349.62167,quad_over_lin,1e-12,0.0,1.0,249.0,1.0416666666666667e-06,cutting_plane,3,physically_feasible,2.215932523683649,5.0101206938699425,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.508431604001089,0.0,249.0,-5.0101206938699425,-5.17241653647142,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.46556026399775874,False,,exact_efim,335.53666002525824,5033049.900378874,0.99999999939772,3.3571428554220573,1499206.3540728067,133186076303.98357,3.513640286772004e+18,3.513640286772004e+18,3.5136366158577987e+18,2.846051156018319e-19,0.07996723102967507,-5.719365483170096,2.920694143964458,0.062499999865003125,0.00026651333657938287,64.0,-373.0249498998658,133185937236.58563,133185937156.3704,5.033049900378874,1.4992063540728067,133186076303.98357,3.513640286772004e+18,3.5136366158577987e+18,3.513640286772004e+18,0.00010447609617307992,373.0249498998658,3.5136366209560453e+18,133185937349.62167,26381438.54281344,4.684848827941393e+18,177581250000.0,0.75,0.0799672727450126,True,True,True,True,-1.4509885927284049e-09,False,False,True,-6.0,-5.999999996946168,-5.70276003771961,-5.70276003771961,-0.29723996228038985,False,0.25,4.0,32.0,-1.2044270833333335e-06,1.0416666666666667e-06,unknown_amplitude_exact,3.5136366209560453e+18,133185937349.62167,quad_over_lin,1e-12,-6.0,0.5011872336272722,249.0,1.0416666666666667e-06,sampled_only,3,sampled_feasible_dense_violating,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.9910107850009808,False,,exact_efim,333.17821982904104,4997673.297435615,0.999999997961363,3.35714285131818,1488668.6443721876,133185959434.83775,3.513637203595816e+18,3.513637203595816e+18,3.5136366025218156e+18,2.846053653395437e-19,0.07996726611482959,-5.872249800527719,3.282907390651461,0.06249999969276187,0.00029483435995796123,64.0,-150.94361090442987,133185936922.3819,133185936650.86412,4.9976732974356155,1.4886686443721875,133185959434.83775,3.513637203595816e+18,3.5136366025218156e+18,3.513637203595816e+18,1.7106888547538937e-05,150.94361090442987,3.5136366209560453e+18,133185937349.62167,26381438.54281344,4.684848827941393e+18,177581250000.0,0.75,0.0799672727450126,True,True,True,True,-5.246481565582079e-09,False,False,True,-6.0,-6.000000028133164,-5.872249800527719,-5.872249800527719,-0.12775019947228117,True,0.25,4.0,32.0,-2.2786458333333335e-06,1.0416666666666667e-06,unknown_amplitude_exact,3.5136366209560453e+18,133185937349.62167,quad_over_lin,1e-12,-6.0,0.5011872336272722,251.0,1.0416666666666667e-06,cutting_plane,3,physically_feasible,3.2319888551978377,-0.12775019947228117,249.0,1985.0,2.0,251.0,True,2.0,dense_psl_satisfied,False,0.9910107850009808,2.0,251.0,-5.70276003771961,-5.999999996946168,-1.2044270833333335e-06,1.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.4648854970000684,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5136366209560453e+18,133185937349.62167,26381438.54281344,4.684848827941393e+18,177581250000.0,0.75,0.0799672727450126,False,False,,,,False,,True,-10.0,,,,,False,,,,,,,,,,,,,,,sampled_only,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,infeasible,0.46460650600056397,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5136366209560453e+18,133185937349.62167,26381438.54281344,4.684848827941393e+18,177581250000.0,0.75,0.0799672727450126,False,False,,,,False,,True,-10.0,,,,,False,,,,,,,,,,,,,,,cutting_plane,3,infeasible,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,infeasible,infeasible,0.45334796699899016,False,max_rate_isac: problem is infeasible (solver CLARABEL),exact_efim,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5136366209560453e+18,133185937349.62167,26381438.54281344,4.684848827941393e+18,177581250000.0,0.75,0.0799672727450126,False,False,,,,False,,True,-13.0,,,,,False,,,,,,,,,,,,,,,sampled_only,3,infeasible,,,,,,,,,,,,,,,,,
