method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,realization,num_subcarriers,subcarrier_spacing_hz,bandwidth_hz,num_symbols,total_power_w,noise_bandwidth_hz,channel_model,water_level_w,sensing_model,min_sensing_surrogate,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays
water_filling,Water-filling,ok,ok,0.00020164300076430663,False,,none,481.4860969944906,7222291.454917359,1.0000000000007645,3.3571428571450417,2151320.858910154,76743804681.45538,2.024611966745493e+18,2.024611966745493e+18,2.0246117007180667e+18,4.939218064622388e-19,0.10534642630969752,-13.26502008674014,-9.696486448923794,0.01563322373672982,1.2571357167005512e-10,64,100.4185555038035,76743794597.51042,76743794597.56909,7.222291454917359,2.1513208589101542,76743804681.45538,2.0246119667454935e+18,2.0246117007180667e+18,2.024611966745493e+18,1.3139674696857178e-05,100.4185555038035,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13567682754548246,False,False,True,-13.256466474732292,-13.464074264786456,-13.26502008674014,-13.26502008674014,0.008553612007847988,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,10,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,0.015711025765511057,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.008705053998710355,False,,conventional_s2,480.1711788699622,7202567.683049433,0.9999999997265376,3.3571428563615364,2145445.6933225533,88790624917.01965,2.3424244144263537e+18,2.3424244144263537e+18,2.342424144073605e+18,4.269081187172028e-19,0.09793950716410081,-10.53461098349814,-6.236321459404008,0.022684443911770758,7.637061904223385e-06,64,101.23161329081069,88790614693.46101,88790614669.18013,7.202567683049433,2.145445693322553,88790624917.01965,2.3424244144263537e+18,2.342424144073605e+18,2.3424244144263537e+18,1.1541578327094403e-05,101.23161329081069,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.1522125963778329e-07,False,False,True,-13.256466474732292,-11.001610891819114,-10.527566177203811,-10.527566177203811,-2.7289002975284813,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,10,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.0095516610017512,False,,exact_efim,480.1711773210935,7202567.659816403,0.9999999995419059,3.357142855834017,2145445.6867391975,88790629506.60406,2.342424535506193e+18,2.342424535506193e+18,2.342424413638167e+18,4.269080966503376e-19,0.09793950463285599,-10.534588152675965,-6.236321982423063,0.022680803586038717,7.637023680403909e-06,64,67.96661655842345,88790624927.81757,88790624887.1431,7.202567659816403,2.1454456867391976,88790629506.60406,2.342424535506193e+18,2.342424413638167e+18,2.342424535506193e+18,5.202644696071909e-06,67.96661655842345,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.4195961330351805e-10,False,False,True,-13.256466474732292,-11.001589920419065,-10.527543983168496,-10.527543983168496,-2.7289224915637966,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,10,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4996451879997039,False,,conventional_s2,478.8681627758641,7183022.441637961,0.999999999863042,3.357142856751549,2139623.7062692125,88790624894.78018,2.342424413839644e+18,2.342424413839644e+18,2.342424159394378e+18,4.269081188241309e-19,0.09793950717636632,-13.023376977961174,-5.413171130588239,0.03334022468486464,1.918803279271535e-05,64,98.20824515246647,88790615262.08134,88790615249.92076,7.183022441637961,2.1396237062692127,88790624894.78018,2.342424413839644e+18,2.342424159394378e+18,2.342424413839644e+18,1.0862474981761295e-05,98.20824515246647,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.086806972065587e-07,False,False,True,-13.256466474732292,-13.256466478539066,-13.023376977961174,-13.023376977961174,-0.23308949677111812,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,10,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,88790624899.74777,,,,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.45649458399930154,False,,exact_efim,478.8681604300969,7183022.406451453,0.999999999477599,3.357142855650283,2139623.69649,88790626701.39444,2.3424244615007273e+18,2.3424244615007273e+18,2.342424413057171e+18,4.2690811013787287e-19,0.09793950617998348,-13.023377474537535,-5.413170361288117,0.033324356485191844,1.9188023538368842e-05,64,42.85177073173095,88790624911.50449,88790624865.12018,7.183022406451453,2.13962369649,88790626701.39444,2.3424244615007273e+18,2.342424413057171e+18,2.3424244615007273e+18,2.0680947090589864e-06,42.85177073173095,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-3.899915636771655e-10,False,False,True,-13.256466474732292,-13.25646648618088,-13.023377474537535,-13.023377474537535,-0.23308900019475765,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,10,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5005315489979694,False,,exact_efim,478.8681604300969,7183022.406451453,0.999999999477599,3.357142855650283,2139623.69649,88790626701.39444,2.3424244615007273e+18,2.3424244615007273e+18,2.342424413057171e+18,4.2690811013787287e-19,0.09793950617998348,-13.023377474537535,-5.413170361288117,0.033324356485191844,1.9188023538368842e-05,64,42.85177073173095,88790624911.50449,88790624865.12018,7.183022406451453,2.13962369649,88790626701.39444,2.3424244615007273e+18,2.342424413057171e+18,2.3424244615007273e+18,2.0680947090589864e-06,42.85177073173095,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-3.899915636771655e-10,False,False,True,-13.256466474732292,-13.25646648618088,-13.023377474537535,-13.023377474537535,-0.23308900019475765,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,10,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,-5.416015973897309,-0.23308900019475765,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5005315489979694,0.0,249.0,-13.023377474537535,-13.25646648618088,,0.0
uniform,Uniform,ok,ok,1.456199970562011e-05,False,,none,330.1204954796785,4951807.432195177,1.0,3.357142857142857,1475006.469164521,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,4.951807432195177,1.475006469164521,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,11,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.0002064299987978302,False,,none,330.15676931811277,4952351.539771692,1.0000000000001004,3.357142857143144,1475168.5437616545,76924807731.0552,2.029387087574573e+18,2.029387087574573e+18,2.0279393826862513e+18,4.927596150200958e-19,0.10522241394680028,-13.266538170025914,-9.633507429761334,0.01616589430104476,2.0849361048312864e-07,64,-7407.826187048385,76869931842.22997,76869931842.23769,4.9523515397716915,1.4751685437616546,76924807731.0552,2.029387087574573e+18,2.0279393826862513e+18,2.029387087574573e+18,0.07133705034321569,7407.826187048385,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13425621309647928,False,False,True,-13.256466474732292,-13.481000972337378,-13.266538170025914,-13.266538170025914,0.01007169529362173,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,11,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,0.016276445262297035,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.007975489999807905,False,,conventional_s2,328.9645988314598,4934468.982471897,0.9999999993762104,3.3571428553606015,1469841.8253464135,88790624885.52551,2.342424413595493e+18,2.342424413595493e+18,2.34097660068437e+18,4.2690811886862763e-19,0.09793950718147044,-10.547835166646832,-6.233868958247122,0.023054457829431232,7.848577883162167e-06,64,-7408.102557565537,88735744957.40877,88735744902.05634,4.9344689824718975,1.4698418253464136,88790624885.52551,2.342424413595493e+18,2.34097660068437e+18,2.342424413595493e+18,0.06180830863612076,7408.102557565537,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.00061808324643977,True,False,True,-13.256466474732292,-11.00575071862701,-10.5386324635114,-10.5386324635114,-2.7178340112208925,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,11,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.010140405000129249,False,,exact_efim,328.95733266999736,4934359.99004996,0.9999999991561612,3.3571428547318893,1469809.359793845,88815839212.0246,2.3430896038004265e+18,2.3430896038004265e+18,2.3424244096475336e+18,4.2678692201016457e-19,0.09792560395190086,-10.542602298450943,-6.227280038192954,0.022726605704141926,7.800092215851932e-06,64,-5021.401813186671,88790624810.80138,88790624735.8764,4.93435999004996,1.469809359793845,88815839212.0246,2.343089603800427e+18,2.3424244096475336e+18,2.3430896038004265e+18,0.028389616505233153,5021.401813186671,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.8455934416563343e-09,False,False,True,-13.256466474732292,-11.000657338875126,-10.533354294273815,-10.533354294273815,-2.723112180458477,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,11,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4855087689975335,False,,conventional_s2,327.75089979539905,4916263.496930986,0.9999999994677967,3.3571428556222767,1464418.9146427347,88790624860.72151,2.3424244129411277e+18,2.3424244129411277e+18,2.340866256759858e+18,4.2690811898788602e-19,0.09793950719515032,-13.02622039560347,-5.409894995581748,0.03440073616650402,1.9399287163453784e-05,64,-7685.219161275044,88731562314.41936,88731562267.19612,4.916263496930986,1.4644189146427347,88790624860.72151,2.3424244129411277e+18,2.340866256759858e+18,2.3424244129411277e+18,0.06651895244351115,7685.219161275044,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.0006651899636741151,True,False,True,-13.256466474732292,-13.256466465417684,-13.02622039560347,-13.02622039560347,-0.2302460791288219,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,11,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,88790624899.74777,,,,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5174206240008061,False,,exact_efim,327.7381361915593,4916072.04287339,0.9999999995236191,3.357142855781769,1464361.8857049195,88801438193.09552,2.3427096842045957e+18,2.3427096842045957e+18,2.3424244103452826e+18,4.2685613447639935e-19,0.09793354397705661,-13.025664087059823,-5.405687871565444,0.03343356978052934,1.9317797707204608e-05,64,-3288.3781375942503,88790624804.62302,88790624762.32486,4.91607204287339,1.4643618857049194,88801438193.09552,2.3427096842045957e+18,2.3424244103452826e+18,2.3427096842045957e+18,0.012177089685357625,3288.3781375942503,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.547718732086846e-09,False,False,True,-13.256466474732292,-13.256466469595797,-13.025664087059823,-13.025664087059823,-0.23080238767246897,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,11,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5149858789991413,False,,exact_efim,327.7381361915593,4916072.04287339,0.9999999995236191,3.357142855781769,1464361.8857049195,88801438193.09552,2.3427096842045957e+18,2.3427096842045957e+18,2.3424244103452826e+18,4.2685613447639935e-19,0.09793354397705661,-13.025664087059823,-5.405687871565444,0.03343356978052934,1.9317797707204608e-05,64,-3288.3781375942503,88790624804.62302,88790624762.32486,4.91607204287339,1.4643618857049194,88801438193.09552,2.3427096842045957e+18,2.3424244103452826e+18,2.3427096842045957e+18,0.012177089685357625,3288.3781375942503,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.547718732086846e-09,False,False,True,-13.256466474732292,-13.256466469595797,-13.025664087059823,-13.025664087059823,-0.23080238767246897,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,11,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,-5.408601624293222,-0.23080238767246897,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5149858789991413,0.0,249.0,-13.025664087059823,-13.256466469595797,,0.0
uniform,Uniform,ok,ok,1.3575998309534043e-05,False,,none,271.9149191367527,4078723.7870512907,1.0,3.357142857142857,1214939.0003982568,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,4.078723787051291,1.2149390003982568,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,12,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.0001972919999388978,False,,none,275.8082142355331,4137123.213532997,1.0000000000005826,3.357142857144522,1232334.5742432603,63934560311.64607,1.68668567362349e+18,1.68668567362349e+18,1.6011428829280366e+18,5.92878694375645e-19,0.11541802252387123,-13.858709088564098,-10.673766832965354,0.017851681817178996,2.4905812318177316e-05,60,-56943.278831306,60692023307.54896,60692023307.58432,4.1371232135329965,1.2323345742432603,63934560311.64607,1.68668567362349e+18,1.6011428829280366e+18,1.68668567362349e+18,5.071649806076951,56943.278831306,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.31645910391878856,False,False,True,-13.256466474732292,-14.27192944499745,-13.85326176684501,-13.85326176684501,0.5967952921127182,True,0.25,4,32,-1.6601562500000001e-06,1.0416666666666667e-06,12,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,0.01823932066623664,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.007700485999521334,False,,conventional_s2,270.9425272431423,4064137.9086471344,0.9999999981706523,3.3571428519161497,1210594.2725456126,88790624758.93353,2.3424244102558147e+18,2.3424244102558147e+18,2.1463235570040266e+18,4.2690811947728577e-19,0.09793950725128837,-9.43516513216706,-4.244341088008893,0.04414283977651968,5.039111460416475e-05,64,-86216.52320978508,81357336046.97905,81357335898.1482,4.064137908647134,1.2105942725456127,88790624758.93353,2.342424410255814e+18,2.1463235570040266e+18,2.3424244102558147e+18,8.3717046489612,86216.52320978508,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.08371704794275733,True,True,True,-13.256466474732292,-9.624670703025004,-9.42962225093561,-9.42962225093561,-3.826844223796682,False,0.25,4,32,-1.46484375e-06,1.0416666666666667e-06,12,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.008407807999901706,False,,exact_efim,269.98505335562925,4049775.8003344387,0.9999999979184641,3.357142851195612,1206316.197981314,89761847309.64078,2.368046658288692e+18,2.368046658288692e+18,2.342424397474421e+18,4.222889766549897e-19,0.0974082138081978,-9.810123781438012,-5.2984881993598005,0.03214968281723902,1.911274841346542e-05,64,-31164.45149867373,88790624459.2701,88790624274.44922,4.049775800334439,1.206316197981314,89761847309.64078,2.368046658288692e+18,2.342424397474421e+18,2.368046658288692e+18,1.0819998298845734,31164.45149867373,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-7.0423939221316384e-09,False,False,True,-13.256466474732292,-10.363708922186326,-9.810123781438012,-9.810123781438012,-3.4463426932942802,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,12,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4886420779985201,False,,conventional_s2,269.53552315046187,4043032.847256928,0.9999999997213643,3.3571428563467554,1204307.656915309,88790624873.33366,2.342424413273855e+18,2.342424413273855e+18,2.181499380428427e+18,4.269081189272463e-19,0.09793950718819447,-12.724765187204845,-3.6705164482153165,0.05649625192007756,6.22739534779097e-05,64,-78102.07398240312,82690690937.72113,82690690914.68056,4.043032847256928,1.2043076569153088,88790624873.33366,2.3424244132738545e+18,2.181499380428427e+18,2.342424413273855e+18,6.870020306034697,78102.07398240312,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.06870020333739693,True,True,True,-13.256466474732292,-13.256466471953248,-12.724765187204845,-12.724765187204845,-0.5317012875274472,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,12,64,15000.0,960000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,88790624899.74777,,,,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,
