method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,realization,channel_kind,water_level_w,sensing_model,min_sensing_surrogate,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays,dinkelbach_iterations,dinkelbach_converged,dinkelbach_q_final_bit_per_j,dinkelbach_final_residual_bps,total_solve_time_s
exact_efim,Exact EFIM,ok,optimal,0.00902431400027126,False,,exact_efim,135.79957512802153,2036993.626920323,0.999999996264679,3.3571428464705115,606764.0610115502,92283077766.14459,2.434560344629217e+18,2.434560344629217e+18,2.34242438585151e+18,4.1075178202341905e-19,0.09606837295240879,-9.459199235605618,-3.95283067180969,0.028383811220995304,5.530764338578102e-05,64,-59096.98761622607,88790624165.53914,88790623833.87766,2.036993626920323,0.6067640610115502,92283077766.14459,2.434560344629217e+18,2.34242438585151e+18,2.434560344629217e+18,3.784500925637943,59096.98761622607,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.2004309200455492e-08,False,False,True,-13.256466474732292,-9.459199235605618,-9.459199235605618,-9.459199235605618,-3.7972672391266737,False,0.25,4,32,-1.3020833333333335e-06,1.0416666666666667e-06,2,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4937173200014513,False,,exact_efim,133.62245099907173,2004336.764986076,0.9999999996073653,3.357142856021044,597036.4833868458,89444854970.96484,2.35968394438737e+18,2.35968394438737e+18,2.342424410545139e+18,4.2378556771492706e-19,0.09758066837977092,-13.163772744195537,-4.503630619996397,0.03857406807869195,3.536583924430382e-05,64,-25577.924101091507,88790624804.76279,88790624769.90051,2.0043367649860757,0.5970364833868458,89444854970.96484,2.35968394438737e+18,2.342424410545139e+18,2.35968394438737e+18,0.731434134782477,25577.924101091507,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.462398309874708e-09,False,False,True,-13.256466474732292,-13.256466460457473,-13.163772744195537,-13.163772744195537,-0.09269373053675523,True,0.25,4,32,-3.4505208333333336e-06,1.0416666666666667e-06,2,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4950398969995149,False,,exact_efim,133.62245099907173,2004336.764986076,0.9999999996073653,3.357142856021044,597036.4833868458,89444854970.96484,2.35968394438737e+18,2.35968394438737e+18,2.342424410545139e+18,4.2378556771492706e-19,0.09758066837977092,-13.163772744195537,-4.503630619996397,0.03857406807869195,3.536583924430382e-05,64,-25577.924101091507,88790624804.76279,88790624769.90051,2.0043367649860757,0.5970364833868458,89444854970.96484,2.35968394438737e+18,2.342424410545139e+18,2.35968394438737e+18,0.731434134782477,25577.924101091507,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.462398309874708e-09,False,False,True,-13.256466474732292,-13.256466460457473,-13.163772744195537,-13.163772744195537,-0.09269373053675523,True,0.25,4,32,-3.4505208333333336e-06,1.0416666666666667e-06,2,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-4.511036444166388,-0.09269373053675523,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4950398969995149,0.0,249.0,-13.163772744195537,-13.256466460457473,,0.0,,,,,
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,0.8138528989984479,False,,exact_efim,131.37645759659026,1970646.863948854,0.9790503953892096,3.2972868439691703,597657.0911788346,89271168386.86919,2.355101842443339e+18,2.355101842443339e+18,2.342424413040442e+18,4.246100877584698e-19,0.09767554905359112,-13.256466469789839,-3.679861752289609,0.044788603683007557,4.502049282928156e-05,64,-22154.596269443922,90690556157.92735,88790624864.48608,1.970646863948854,0.5976570911788346,89271168386.86919,2.3551018424433393e+18,2.342424413040442e+18,2.355101842443339e+18,0.5382964411315857,22154.596269443922,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-3.9713334716448926e-10,False,False,True,-13.256466474732292,-13.256466469789839,-13.205793455860428,-13.205793455860428,-0.05067301887186382,True,0.25,4,32,-1.3346354166666666e-06,1.0416666666666667e-06,2,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-3.6859157643987244,-0.05067301887186382,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.8138528989984479,0.0,249.0,-13.205793455860428,-13.256466469789839,,0.0,4.0,True,597657.091478106,-0.0009867837652564049,0.7694640010013245
uniform,Uniform,ok,ok,1.3490000128513202e-05,False,,none,236.57019640834233,3548552.946125135,1.0,3.357142857142857,1057015.7711862104,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,3.5485529461251346,1.0570157711862105,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,3,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.0001937710003403481,False,,none,236.6621574067693,3549932.3611015393,1.0000000000002487,3.3571428571435677,1057426.6607534261,78183108393.67555,2.0625828691738732e+18,2.0625828691738732e+18,2.062419450214433e+18,4.848290049070999e-19,0.10437223995896538,-12.84992555712169,-9.162945801664765,0.016664209894152293,6.007858241985945e-07,64,2488.868686806018,78176913926.31595,78176913926.33539,3.5499323611015394,1.0574266607534262,78183108393.67555,2.0625828691738732e+18,2.062419450214433e+18,2.0625828691738732e+18,0.007923025148831099,2488.868686806018,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.11953639233191773,False,False,True,-13.256466474732292,-13.105243944527539,-12.84302620097019,-12.84302620097019,-0.41344027376210235,False,0.25,4,32,-1.46484375e-06,1.0416666666666667e-06,3,natural_tdl,0.017116405914511537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.007741928999166703,False,,conventional_s2,235.79299649595484,3536894.9474393227,0.9999999969621609,3.357142848463317,1053543.178556815,88790624721.83098,2.3424244092769956e+18,2.3424244092769956e+18,2.342260817126716e+18,4.269081196556761e-19,0.09793950727175114,-10.431917943463187,-6.202835377743564,0.02265211767189683,8.03791947772351e-06,64,2490.187188493363,88784423959.32887,88784423689.61607,3.5368949474393228,1.053543178556815,88790624721.83098,2.3424244092769956e+18,2.342260817126716e+18,2.3424244092769956e+18,0.0069838817266326975,2490.187188493363,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-6.984082090550076e-05,True,False,True,-13.256466474732292,-10.900083279588635,-10.426279263976461,-10.426279263976461,-2.830187210755831,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,3,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.48387949599782587,False,,conventional_s2,234.54569349602184,3518185.4024403277,0.9999999994279862,3.357142855508532,1047970.1203860154,88790624851.68645,2.3424244127027697e+18,2.3424244127027697e+18,2.342219190380696e+18,4.269081190313269e-19,0.09793950720013334,-13.024903200344632,-5.381967781593342,0.034365055603214165,1.9666836803687823e-05,64,2789.093426545364,88782845860.33391,88782845809.5489,3.5181854024403276,1.0479701203860154,88790624851.68645,2.3424244127027697e+18,2.342219190380696e+18,2.3424244127027697e+18,0.008761107549968174,2789.093426545364,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-8.76116167406063e-05,True,False,True,-13.256466474732292,-13.256466454343688,-13.024903200344632,-13.024903200344632,-0.23156327438766056,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,3,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.008756835999520263,False,,exact_efim,235.7922951015991,3536884.4265239867,0.99999999697132,3.357142848489486,1053540.04465892,88793740931.92558,2.3425066193820923e+18,2.3425066193820923e+18,2.3424243936931615e+18,4.268931373452343e-19,0.09793778866661183,-10.430999582557945,-6.200462486837386,0.022753767407075343,8.042738093303709e-06,64,1765.446350386559,88790624400.03731,88790624131.11893,3.536884426523987,1.05354004465892,88793740931.92558,2.342506619382093e+18,2.3424243936931615e+18,2.3425066193820923e+18,0.0035101582318049344,1765.446350386559,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-8.65664441979884e-09,False,False,True,-13.256466474732292,-10.900200633494915,-10.425600644525083,-10.425600644525083,-2.830865830207209,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,3,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4794713130031596,False,,exact_efim,234.54408022865582,3518161.2034298372,0.9999999995115152,3.3571428557471865,1047962.9120956229,88791996785.3046,2.3424606062852014e+18,2.3424606062852014e+18,2.342424410372721e+18,4.2690152283322844e-19,0.09793875056087323,-13.023833752514076,-5.380919541488551,0.03392311686687603,1.965510069581758e-05,64,1171.333402725545,88790624806.7378,88790624763.36493,3.518161203429837,1.0479629120956229,88791996785.3046,2.3424606062852014e+18,2.342424410372721e+18,2.3424606062852014e+18,0.0015452090158159545,1171.333402725545,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.5360049743935984e-09,False,False,True,-13.256466474732292,-13.256466462074389,-13.023833752514076,-13.023833752514076,-0.23263272221821651,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,3,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4849102670013963,False,,exact_efim,234.54408022865582,3518161.2034298372,0.9999999995115152,3.3571428557471865,1047962.9120956229,88791996785.3046,2.3424606062852014e+18,2.3424606062852014e+18,2.342424410372721e+18,4.2690152283322844e-19,0.09793875056087323,-13.023833752514076,-5.380919541488551,0.03392311686687603,1.965510069581758e-05,64,1171.333402725545,88790624806.7378,88790624763.36493,3.518161203429837,1.0479629120956229,88791996785.3046,2.3424606062852014e+18,2.342424410372721e+18,2.3424606062852014e+18,0.0015452090158159545,1171.333402725545,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.5360049743935984e-09,False,False,True,-13.256466474732292,-13.256466462074389,-13.023833752514076,-13.023833752514076,-0.23263272221821651,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,3,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.383805808841094,-0.23263272221821651,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4849102670013963,0.0,249.0,-13.023833752514076,-13.256466462074389,,0.0,,,,,
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,0.8267124949998106,False,,exact_efim,223.4308600898595,3351462.9013478924,0.9297327910326154,3.15637940295033,1061806.099170212,88791027939.21106,2.3424350467315277e+18,2.3424350467315277e+18,2.342424411836897e+18,4.2690618098261935e-19,0.09793928489029392,-13.111003418869014,-1.2905914473268152,0.062499999775179844,8.624051217779119e-05,64,658.4734743872986,95501229681.54013,88790624818.86516,3.3514629013478925,1.0618060991702118,88791027939.21106,2.3424350467315277e+18,2.342424411836897e+18,2.3424350467315277e+18,0.0004540102252035205,658.4734743872986,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-9.109365165738464e-10,False,False,True,-13.256466474732292,-13.256466464958534,-13.111003418869014,-13.111003418869014,-0.1454630558632779,True,0.25,4,32,-2.2786458333333335e-06,1.0416666666666667e-06,3,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-1.2941183402778125,-0.1454630558632779,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.8267124949998106,0.0,249.0,-13.111003418869014,-13.256466464958534,,0.0,4.0,True,1061806.0995392944,-0.001164963934570551,0.7813232119951863
uniform,Uniform,ok,ok,1.41079981403891e-05,False,,none,262.4208010346001,3936312.015519002,1.0,3.357142857142857,1172518.4727077878,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,3.936312015519002,1.1725184727077878,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,4,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.0001935419968503993,False,,none,262.4455675404989,3936683.5131074837,1.0000000000003344,3.357142857143813,1172629.1315635976,77554608622.97714,2.0460021410990205e+18,2.0460021410990205e+18,2.0456368685784492e+18,4.88758041798942e-19,0.10479430103971125,-12.949835051845191,-9.415302370417715,0.016080652343934073,1.5013918914723626e-07,64,-3720.9965219704045,77540762807.8347,77540762807.86063,3.9366835131074835,1.1726291315635975,77554608622.97714,2.0460021410990205e+18,2.0456368685784492e+18,2.0460021410990205e+18,0.017852988187743734,3720.9965219704045,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.12670101268674716,False,False,True,-13.256466474732292,-13.169004934466821,-12.949835051845191,-12.949835051845191,-0.30663142288710077,False,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,4,natural_tdl,0.016664771922184473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.007859732999349944,False,,conventional_s2,261.4213392440902,3921320.0886613526,0.9999999977773436,3.3571428507924104,1168052.7945767264,88790624779.27295,2.3424244107923973e+18,2.3424244107923973e+18,2.342059095042787e+18,4.269081193794933e-19,0.09793950724007079,-10.415175015337025,-6.234655273848584,0.02227741931215912,7.654381268865246e-06,64,-3721.2167046519276,88776777522.86101,88776777325.54074,3.9213200886613526,1.1680527945767263,88790624779.27295,2.3424244107923973e+18,2.342059095042787e+18,2.3424244107923973e+18,0.015595625964592671,3721.2167046519276,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.00015595761627613315,True,False,True,-13.256466474732292,-10.895270403459099,-10.412781574320194,-10.412781574320194,-2.8436849004120983,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,4,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4955376729994896,False,,conventional_s2,260.1255689457127,3901883.5341856903,0.9999999994486393,3.357142855567541,1162263.1809411217,88790624854.85297,2.342424412786307e+18,2.342424412786307e+18,2.342010036296539e+18,4.2690811901610215e-19,0.09793950719838694,-13.024880978893044,-5.40910853844035,0.033965205319589215,1.9296880862047203e-05,64,-3963.221242458445,88774917781.19196,88774917732.24495,3.9018835341856906,1.1622631809411217,88790624854.85297,2.342424412786307e+18,2.342010036296539e+18,2.342424412786307e+18,0.017690068781132468,3963.221242458445,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.00017690119334742887,True,False,True,-13.256466474732292,-13.25646645852297,-13.024880978893044,-13.024880978893044,-0.2315854958392478,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,4,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.008608107000327436,False,,exact_efim,261.41963590448995,3921294.5385673493,0.9999999974168602,3.357142849762458,1168045.1842687628,88797270010.49158,2.3425997215513943e+18,2.3425997215513943e+18,2.342424400165916e+18,4.2687617128962464e-19,0.09793584247172929,-10.413542395336307,-6.232173504160511,0.022442377807086855,7.647625435642702e-06,64,-2577.9127287809006,88790624605.83012,88790624376.47153,3.9212945385673494,1.168045184268763,88797270010.49158,2.3425997215513943e+18,2.342424400165916e+18,2.3425997215513943e+18,0.007484052177810251,2577.9127287809006,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-5.8933728924892836e-09,False,False,True,-13.256466474732292,-10.894148398050959,-10.411254348292875,-10.411254348292875,-2.8452121264394172,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,4,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4916395479995117,False,,exact_efim,260.1222573833862,3901833.8607507935,0.9999999995299483,3.3571428557998524,1162248.3845183784,88793486791.34958,2.3424999147881057e+18,2.3424999147881057e+18,2.342424410371497e+18,4.268943591788589e-19,0.09793792882299668,-13.024307553303892,-5.407712080131923,0.03335634552753246,1.927573188053136e-05,64,-1691.7529466179221,88790624805.0547,88790624763.31853,3.9018338607507936,1.1622483845183784,88793486791.34958,2.3424999147881057e+18,2.342424410371497e+18,2.3424999147881057e+18,0.0032232409543373605,1691.7529466179221,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.5365275918973688e-09,False,False,True,-13.256466474732292,-13.256466463306545,-13.024307553303892,-13.024307553303892,-0.23215892142840033,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,4,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.47680643100102316,False,,exact_efim,260.1222573833862,3901833.8607507935,0.9999999995299483,3.3571428557998524,1162248.3845183784,88793486791.34958,2.3424999147881057e+18,2.3424999147881057e+18,2.342424410371497e+18,4.268943591788589e-19,0.09793792882299668,-13.024307553303892,-5.407712080131923,0.03335634552753246,1.927573188053136e-05,64,-1691.7529466179221,88790624805.0547,88790624763.31853,3.9018338607507936,1.1622483845183784,88793486791.34958,2.3424999147881057e+18,2.342424410371497e+18,2.3424999147881057e+18,0.0032232409543373605,1691.7529466179221,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.5365275918973688e-09,False,False,True,-13.256466474732292,-13.256466463306545,-13.024307553303892,-13.024307553303892,-0.23215892142840033,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,4,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.4105883457415995,-0.23215892142840033,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.47680643100102316,0.0,249.0,-13.024307553303892,-13.256466463306545,,0.0,,,,,
